state,year,pres,gov,grade,subject,bb,ba,pr,ad
CT,2005,D,?,8,MATHEMATICS,30.1392104411279,35.297903072439,26.7389336853283,7.82395280110483
CT,2005,D,?,8,READING,25.5439182204675,40.83712890367,30.1158800942347,3.50307278162783
CT,2007,D,?,4,MATHEMATICS,16.0830450056524,39.2648165038406,37.3214581052025,7.33068038530451
CT,2007,D,?,4,READING,27.4400208846095,31.4043775212468,28.9937452672497,12.1618563268939
CT,2007,D,?,8,MATHEMATICS,27.2289594338559,38.0724717016362,26.2777830181393,8.42078584636864
CT,2007,D,?,8,READING,23.2960063938844,39.6008489504733,32.5191092517343,4.58403540390798
CT,2009,D,?,4,MATHEMATICS,14.4937434138096,39.330165162542,37.8700511141609,8.30604030948752
CT,2009,D,?,4,READING,24.3964463112761,33.1683619090557,30.9744660353277,11.4607257443405
CT,2009,D,?,4,SCIENCE,22.2456450668424,37.6226386754052,39.5956097029097,0.536106554842608
CT,2009,D,?,8,MATHEMATICS,21.8679910024274,38.3648010302599,29.6200892340278,10.1471187332849
CT,2009,D,?,8,READING,18.7331308111719,38.7424238074574,37.805000993219,4.71944438815164
CT,2009,D,?,8,SCIENCE,30.6803641956618,34.1660352263089,33.3768672832894,1.77673329473991
CT,2011,D,?,4,MATHEMATICS,18.1330903174294,36.41996130864,37.2107898763155,8.23615849761512
CT,2011,D,?,4,READING,26.9216764725985,31.0804966437398,29.8845815438185,12.1132453398432
CT,2011,D,?,8,MATHEMATICS,24.6785267634866,37.1946225155708,28.2846349721722,9.84221574877035
CT,2011,D,?,8,READING,16.6651789568774,38.6159706188262,38.3246761607659,6.39417426353051
CT,2011,D,?,8,SCIENCE,31.2653053209954,33.5429517619442,33.1718847831466,2.01985813391376
CT,2013,D,?,4,MATHEMATICS,16.5017369426265,38.3490365586907,36.4430040493554,8.70622244932736
CT,2013,D,?,4,READING,23.9690477712158,33.4700063654007,30.5807430786323,11.9802027847511
CT,2013,D,?,8,MATHEMATICS,26.18452016826,36.7070885039081,27.0303669363432,10.0780243914887
CT,2013,D,?,8,READING,17.2925707233522,37.6097629793891,38.6322607153102,6.46540558194842
CT,2015,D,?,4,MATHEMATICS,19.4714248088307,39.6361199171834,33.736501225303,7.15595404868282
CT,2015,D,?,4,READING,25.6586839574007,30.8841121638166,30.515344249132,12.9418596296508
CT,2015,D,?,4,SCIENCE,22.9521037981957,39.1458602639533,37.2660388563986,0.635997081452412
CT,2015,D,?,8,MATHEMATICS,27.7156742855967,36.2205361772384,26.3299919115529,9.73379762561202
CT,2015,D,?,8,READING,18.0624908366075,38.6669314767315,36.8084538448601,6.46212384180097
CT,2015,D,?,8,SCIENCE,30.4527956617918,34.5477213674112,33.3949885060799,1.60449446471713
CT,2017,D,?,4,MATHEMATICS,20.6671209455382,39.4079700102033,32.2556262717542,7.66928277250421
CT,2017,D,?,4,READING,26.1486186569723,31.121524360808,30.6182010983678,12.1116558838518
CT,2017,D,?,8,MATHEMATICS,27.9645413549907,35.810652160144,25.9762682769707,10.2485382078945
CT,2017,D,?,8,READING,19.7750870385757,36.4663353331664,37.0655344154525,6.69304321280542
CT,2019,D,?,4,MATHEMATICS,17.5399995547631,37.4623057404592,34.9076153240185,10.0900793807592
CT,2019,D,?,4,READING,29.9671893781603,29.9137122852788,28.5765562457171,11.5425420908438
CT,2019,D,?,8,MATHEMATICS,28.2634712217004,32.5089254191284,25.8035312799359,13.4240720792353
CT,2019,D,?,8,READING,22.4944926485883,36.4949331658253,35.2539730223176,5.7566011632688
CT,1994,D,?,4,READING,31.9238808441129,29.9211253238342,27.3897695857864,10.7652242462665
CT,1998,D,?,4,READING,23.7112116367821,32.7976495038733,32.2568252210633,11.2343136382813
CT,1998,D,?,8,READING,19.1067592097442,41.0475597256664,36.5054082523843,3.34027281220507
CT,2002,D,?,4,READING,25.5632439677022,31.6805154690413,30.9202351218596,11.8360054413969
CT,2002,D,?,8,READING,23.6342868369946,39.2651789175889,33.1800035470699,3.92053069834658
CT,1990,R,?,8,MATHEMATICS,40.1252610714643,38.1311796348375,18.3258132166638,3.41774607703437
DE,1992,D,R,4,MATHEMATICS,45.3609121547711,38.1120490548108,14.7377949587284,1.78924383168965
DE,1992,D,R,4,READING,42.5413772686504,33.2480122141045,19.5097460510373,4.70086446620783
DE,1992,D,R,8,MATHEMATICS,48.4008238960273,36.5344851716347,12.8110635910205,2.25362734131754
DE,1996,D,D,4,MATHEMATICS,46.4408547940545,37.6360983028422,14.5070965038503,1.41595039925291
DE,1996,D,D,8,MATHEMATICS,44.8628719729992,36.2214479891574,15.8707708925491,3.04490914529436
DE,2003,D,D,4,MATHEMATICS,19.3045526684627,49.59046165688,28.1843833297179,2.92060234493937
DE,2003,D,D,4,READING,29.1135959556805,38.1121714300193,26.2304856808927,6.54374693340742
DE,2003,D,D,8,MATHEMATICS,31.5381128906643,42.7738197794651,21.2884895668184,4.39957776305215
DE,2003,D,D,8,READING,23.2494000867904,45.7430158020315,28.6085377602538,2.3990463509243
DE,2005,D,D,4,MATHEMATICS,15.7606446938649,48.0942183907222,31.7103528158667,4.43478409954619
DE,2005,D,D,4,READING,26.681806516499,39.1004392345946,27.6142435227332,6.60351072617322
DE,2005,D,D,8,MATHEMATICS,27.6993159486592,42.6344940436318,24.6504394349428,5.01575057276611
DE,2005,D,D,8,READING,19.9446240928686,49.7995561440825,28.5807803360057,1.67503942704325
DE,2007,D,D,4,MATHEMATICS,13.062609151945,46.9871362803914,35.5876371527335,4.36261741493015
DE,2007,D,D,4,READING,27.3695372832456,38.857951159791,27.0031066691401,6.76940488782323
DE,2007,D,D,8,MATHEMATICS,25.7427914284476,42.9400891521453,24.6777686986448,6.63935072076234
DE,2007,D,D,8,READING,22.774386934825,46.6887475625658,28.2877071932218,2.24915830938738
DE,2009,D,D,4,MATHEMATICS,16.3333422822391,47.2481940811271,31.4938209585962,4.92464267803759
DE,2009,D,D,4,READING,27.2603216560205,37.6319892308585,27.6295643410156,7.4781247721055
DE,2009,D,D,4,SCIENCE,23.1840401180824,43.2939405119924,33.0618654727492,0
DE,2009,D,D,8,MATHEMATICS,24.5446990159574,43.7439317421252,25.5019137545802,6.20945548733718
DE,2009,D,D,8,READING,22.2901867181127,47.0626392329509,28.7783841457997,1.86878990313673
DE,2009,D,D,8,SCIENCE,37.886668975574,37.0405601974519,24.4617597054156,0.611011121558538
DE,2011,D,D,4,MATHEMATICS,16.2801503414374,45.1519696209706,33.5649407768465,5.00293926074539
DE,2011,D,D,4,READING,27.6886291268057,36.1648660410054,28.7456310322942,7.40087379989462
DE,2011,D,D,8,MATHEMATICS,26.3080189845819,41.7706194591695,24.9969694196424,6.92439213660621
DE,2011,D,D,8,READING,22.8806047881257,44.4292084034033,29.3911192403857,3.29906756808519
DE,2011,D,D,8,SCIENCE,36.8271858209631,35.6286160842976,26.4615388779361,1.08265921680323
DE,2013,D,D,4,MATHEMATICS,14.1431001342337,43.7284792408277,34.9399815570698,7.18843906786881
DE,2013,D,D,4,READING,27.2611295918297,34.7370999243586,29.2309866026413,8.77078388117042
DE,2013,D,D,8,MATHEMATICS,28.7354622531611,38.5500398927934,24.7073656236353,8.00713223041019
DE,2013,D,D,8,READING,23.473484228797,43.1856354741432,29.6751980166757,3.66568228038411
DE,2015,D,D,4,MATHEMATICS,18.2381727174554,44.9629580201832,31.7192549719077,5.07961429045369
DE,2015,D,D,4,READING,29.9196284506809,32.9652320732061,27.9543023972258,9.16083707888725
DE,2015,D,D,4,SCIENCE,25.8743263862125,41.5760635242749,32.030819234018,0.518790855494549
DE,2015,D,D,8,MATHEMATICS,31.0495838002081,39.421513543429,22.4089133079536,7.1199893484093
DE,2015,D,D,8,READING,26.6125014779165,42.3140739226837,27.9395030911892,3.1339215082106
DE,2015,D,D,8,SCIENCE,37.870440446612,33.2437748934123,27.369662669995,1.5161219899806
DE,2017,D,D,4,MATHEMATICS,23.2947810812893,40.781959286232,29.0602593131784,6.86300031930026
DE,2017,D,D,4,READING,32.8854297776398,31.2975100204995,26.519773309588,9.29728689227274
DE,2017,D,D,8,MATHEMATICS,33.8373122741604,37.708038213126,20.5685360473393,7.88611346537428
DE,2017,D,D,8,READING,27.8912883434043,39.3516563327475,28.9983416593492,3.75871366449897
DE,2019,D,D,4,MATHEMATICS,21.2621176045314,39.5966213395811,29.7867104359189,9.35455061996859
DE,2019,D,D,4,READING,37.5799100644388,29.9086631305145,23.7987061533342,8.71272065171243
DE,2019,D,D,8,MATHEMATICS,34.7740342365371,36.0018992352937,22.0146500367742,7.20941649139493
DE,2019,D,D,8,READING,30.968167395028,38.0716736464193,27.0075587447761,3.95260021377656
DE,1994,D,D,4,READING,47.6755233446465,29.3526865132509,17.9715203468898,5.00026979521287
DE,1998,D,D,4,READING,46.8102551596327,30.7020396200267,17.607735859333,4.87996936100758
DE,1998,D,D,8,READING,36.2726170946538,40.3886732979477,21.4734466717228,1.86526293567572
DE,2002,D,D,4,READING,29.1782268334824,36.1325596333277,26.6825692382017,8.00664429498814
DE,2002,D,D,8,READING,19.3545397872355,47.7604729402481,30.7418826766722,2.14310459584423
DE,1990,R,R,8,MATHEMATICS,52.2200392493349,33.6076534124654,12.2998721641562,1.87243517404343
GA,1992,D,D,4,MATHEMATICS,46.870952578394,37.8708733292019,14.1491772494735,1.10899684293063
GA,1992,D,D,4,READING,43.1281990324857,32.0478862901229,19.6345568659328,5.18935781145869
GA,1992,D,D,8,MATHEMATICS,52.1222268294568,35.1667295289594,11.5795866609996,1.13145698058427
GA,1996,R,D,4,MATHEMATICS,47.3748790964808,39.5996241883565,12.0053976912096,1.02009902395304
GA,1996,R,D,8,MATHEMATICS,48.8588141532724,35.2705942158513,13.7438638280774,2.12672780279892
GA,2000,R,D,4,MATHEMATICS,42.8426305378114,39.7144368769474,16.1815404471659,1.26139213807537
GA,2000,R,D,8,MATHEMATICS,45.5637045747506,35.8732336765741,15.9316608373665,2.63140091130879
GA,2003,R,R,4,MATHEMATICS,28.4008665974174,44.7396202358724,23.3886053723871,3.47090779432305
GA,2003,R,R,4,READING,41.1133128877196,32.3281875128288,20.1823620093336,6.37613759011803
GA,2003,R,R,8,MATHEMATICS,40.5756442280683,37.9059371167166,17.4912992522566,4.02711940295853
GA,2003,R,R,8,READING,30.5513416353731,43.3788417846384,24.5600473816073,1.50976919838116
GA,2005,R,R,4,MATHEMATICS,23.9895011023628,46.5036307593638,25.8560070612002,3.65086107707324
GA,2005,R,R,4,READING,41.7145474388735,31.976388134308,20.1049600758034,6.2041043510151
GA,2005,R,R,8,MATHEMATICS,38.1941995547704,38.6307192533708,18.8316860644879,4.34339512737087
GA,2005,R,R,8,READING,33.1810649207314,41.9581972953342,22.3641178062436,2.4966199776909
GA,2007,R,R,4,MATHEMATICS,21.388501183997,46.995349810885,27.8130697143168,3.80307929080125
GA,2007,R,R,4,READING,34.4407979875782,37.2479496767924,23.3322368397179,4.97901549591155
GA,2007,R,R,8,MATHEMATICS,35.8491693803825,39.4370071109827,20.6144954879788,4.09932802065597
